System_geom,1200,1200,400
#Detector,center,normal,top,h,w,t
Pt,"(1112.386758, 89.260695, 36.923031)"
Pt,"(1086.281871, 173.215845, 167.194726)"
Pt,"(885.098305, 328.841419, 4.420305)"
Pt,"(1126.080407, 779.930523, 309.613077)"
Pt,"(890.734260, 746.395847, 162.945293)"
Pt,"(427.738135, 694.856502, 304.709178)"
Pt,"(274.788160, 893.131816, 110.881521)"
Pt,"(1097.018736, 299.010705, 28.530842)"
Pt,"(70.332690, 677.522417, 397.477060)"
Pt,"(174.932740, 818.918508, 267.517325)"
Pt,"(192.095280, 415.144897, 303.612159)"
Pt,"(550.327843, 676.121803, 34.877389)"
Pt,"(141.323663, 564.180611, 248.171718)"
Pt,"(467.002534, 696.179574, 64.048187)"
Pt,"(1049.755710, 528.388873, 392.285692)"
Pt,"(1109.183695, 537.795887, 214.167153)"
Pt,"(750.285957, 1195.678712, 209.353551)"
Pt,"(677.995168, 139.082497, 85.785942)"
Pt,"(692.535739, 626.579810, 137.497329)"
Pt,"(481.371217, 671.956367, 45.739726)"
Pt,"(659.116358, 77.712703, 246.865986)"
Pt,"(115.080247, 945.629252, 298.870640)"
Pt,"(192.532818, 148.398805, 47.331724)"
Pt,"(778.741583, 1049.159096, 22.487288)"
Pt,"(255.935586, 352.417976, 110.454384)"
Pt,"(675.308462, 996.790526, 71.416541)"
Pt,"(943.113327, 173.168852, 112.180058)"
Pt,"(1188.327640, 894.988607, 293.102198)"
Pt,"(246.517650, 102.291562, 338.128392)"
Pt,"(664.120384, 42.930664, 224.211012)"
Pt,"(896.725116, 785.529584, 126.556219)"
Pt,"(860.897759, 1103.283260, 28.112978)"
Pt,"(831.581824, 790.258970, 81.002255)"
Pt,"(1191.419773, 968.293356, 84.100706)"
Pt,"(632.334792, 705.055897, 26.303032)"
Pt,"(227.354853, 845.041992, 269.120229)"
Pt,"(977.681879, 494.498544, 270.274141)"
Pt,"(812.365469, 1156.834539, 10.748621)"
Pt,"(997.475119, 1015.058637, 206.895144)"
Pt,"(505.766007, 46.914752, 45.388924)"
Pt,"(151.555600, 532.787566, 95.206225)"
Pt,"(368.668494, 169.536007, 104.754097)"
Pt,"(328.776829, 504.263114, 75.453117)"
Pt,"(377.345392, 813.952862, 222.018274)"
Pt,"(108.642971, 638.763965, 145.936796)"
Pt,"(1071.776883, 518.832840, 29.518760)"
Pt,"(660.879014, 328.760140, 129.981328)"
Pt,"(206.358442, 1009.488401, 337.972187)"
Pt,"(913.079630, 465.117935, 13.893131)"
Pt,"(711.307479, 245.015482, 2.914676)"
Pt,"(463.840750, 1163.625468, 230.280028)"
Pt,"(134.442905, 1125.848093, 316.154444)"
Pt,"(306.262936, 75.648998, 191.847064)"
Pt,"(1172.387519, 1064.582350, 220.564180)"
Pt,"(1151.882083, 159.221248, 123.746221)"
Pt,"(953.088571, 887.656631, 209.981571)"
Pt,"(637.437159, 873.114555, 348.346487)"
Pt,"(906.052206, 572.930814, 50.509639)"
Pt,"(78.416180, 472.406713, 20.389852)"
Pt,"(1042.695570, 449.473731, 287.844946)"
Pt,"(826.479368, 929.219821, 162.944578)"
Pt,"(818.714736, 318.956118, 42.269434)"
Pt,"(806.385611, 559.988118, 312.658575)"
Pt,"(117.275746, 992.454202, 140.804621)"
Pt,"(954.789249, 399.182518, 116.588658)"
Pt,"(281.110771, 164.698907, 382.936701)"
Pt,"(694.141563, 300.349040, 288.254201)"
Pt,"(80.281869, 958.042207, 77.822070)"
Pt,"(955.772081, 739.478645, 111.661069)"
Pt,"(832.578543, 880.743927, 155.437328)"
Pt,"(835.071428, 1176.110713, 229.431173)"
Pt,"(377.906129, 649.725768, 178.588468)"
Pt,"(597.689323, 348.628412, 77.693217)"
Pt,"(183.823742, 1103.088402, 34.007764)"
Pt,"(799.150941, 182.426294, 284.011319)"
Pt,"(342.705359, 1048.993803, 149.727979)"
Pt,"(167.252855, 1193.671778, 386.948465)"
Pt,"(200.061697, 843.219808, 199.394216)"
Pt,"(1152.977926, 91.355906, 94.964239)"
Pt,"(1192.566995, 243.812049, 2.265316)"
Pt,"(541.396031, 734.747740, 327.873917)"
Pt,"(520.789486, 437.709893, 315.067773)"
Pt,"(1007.494205, 1107.153940, 394.523881)"
Pt,"(958.235525, 473.825054, 19.808079)"
Pt,"(509.077839, 563.721696, 171.135346)"
Pt,"(1104.532264, 1085.598244, 173.029847)"
Pt,"(661.089702, 110.325973, 222.047612)"
Pt,"(587.043399, 572.384719, 301.044027)"
Pt,"(855.424423, 463.989524, 332.630724)"
Pt,"(159.183363, 264.477057, 183.222955)"
Pt,"(116.599587, 515.101254, 387.409845)"
Pt,"(122.704361, 992.610238, 24.640872)"
Pt,"(741.165330, 518.490495, 1.329519)"
Pt,"(351.135343, 1104.384480, 90.448874)"
Pt,"(415.767281, 912.437633, 72.066461)"
Pt,"(492.080779, 553.388016, 94.955139)"
Pt,"(155.161126, 45.404220, 366.924598)"
Pt,"(794.846847, 7.183449, 97.970448)"
Pt,"(390.514954, 320.629612, 104.980599)"
Pt,"(1142.693722, 1171.444722, 362.130193)"
Pt,"(255.467683, 747.936979, 250.899951)"
Pt,"(455.224033, 829.966273, 117.504067)"
Pt,"(1171.284409, 818.225956, 259.511519)"
Pt,"(683.038284, 875.459781, 130.019505)"
Pt,"(1149.707283, 973.196673, 374.602175)"
Pt,"(335.591683, 18.024852, 62.655908)"
Pt,"(844.981387, 381.860687, 43.046010)"
Pt,"(14.167811, 772.942857, 248.220950)"
Pt,"(166.192197, 106.375910, 241.975605)"
Pt,"(415.355947, 557.983362, 43.523266)"
Pt,"(1032.456250, 53.894047, 63.004946)"
Pt,"(1041.956237, 108.234924, 329.310031)"
Pt,"(559.759000, 429.431683, 84.911262)"
Pt,"(484.301788, 592.400314, 123.209528)"
Pt,"(577.106310, 253.965927, 114.954712)"
Pt,"(323.658875, 87.644777, 374.064217)"
Pt,"(609.435710, 913.457776, 280.706060)"
Pt,"(100.256327, 145.634748, 257.787311)"
Pt,"(324.431725, 866.625701, 95.093015)"
Pt,"(436.230302, 572.246799, 351.754706)"
Pt,"(918.826926, 30.133314, 142.480768)"
Pt,"(997.640453, 1000.580948, 306.047234)"
Pt,"(780.783155, 548.182073, 11.409350)"
Pt,"(507.381083, 223.296483, 397.907103)"
Pt,"(923.305222, 136.269314, 22.873424)"
Pt,"(828.433881, 593.033262, 152.843870)"
Pt,"(1039.569296, 506.813774, 40.654364)"
Pt,"(812.382945, 89.080239, 189.679602)"
Pt,"(1168.629015, 69.749395, 123.643554)"
Pt,"(839.431057, 605.292458, 71.270761)"
Pt,"(923.629634, 637.152399, 44.592877)"
Pt,"(461.592790, 341.259209, 362.958108)"
Pt,"(162.787622, 541.148276, 51.327717)"
Pt,"(995.305668, 19.613500, 86.822549)"
Pt,"(491.449516, 761.190467, 256.272310)"
Pt,"(287.164273, 739.197759, 49.466303)"
Pt,"(409.781777, 27.511764, 105.347424)"
Pt,"(805.758432, 408.377551, 36.757869)"
Pt,"(936.511357, 225.125470, 173.982259)"
Pt,"(510.067324, 77.419867, 109.504564)"
Pt,"(803.600148, 521.854267, 129.826736)"
Pt,"(593.170063, 1143.262067, 360.644088)"
Pt,"(893.142472, 2.822978, 73.029278)"
Pt,"(512.231288, 404.699618, 231.024624)"
Pt,"(1064.222234, 877.247567, 48.912580)"
Pt,"(404.692920, 110.401145, 144.416518)"
Pt,"(864.977771, 859.837578, 132.989437)"
Pt,"(250.049683, 503.983442, 375.477620)"
Pt,"(953.951723, 492.368307, 288.269695)"
Pt,"(272.377675, 653.769295, 44.412448)"
Pt,"(947.576868, 1038.678170, 59.085447)"
Pt,"(595.807176, 181.609739, 332.558471)"
Pt,"(632.679019, 496.341172, 45.406417)"
Pt,"(690.647026, 178.666747, 152.671276)"
Pt,"(992.830202, 954.736692, 303.876541)"
Pt,"(613.129021, 511.040632, 79.580575)"
Pt,"(511.705372, 202.446052, 278.156342)"
Pt,"(899.276868, 279.195545, 105.902122)"
Pt,"(429.903467, 620.780009, 279.096078)"
Pt,"(1026.162723, 1124.677045, 263.459741)"
Pt,"(71.426352, 763.074755, 339.658806)"
Pt,"(690.750554, 866.198281, 176.322760)"
Pt,"(61.761485, 510.952823, 45.181384)"
Pt,"(1039.002701, 818.681509, 216.012004)"
Pt,"(819.467251, 296.817518, 384.254232)"
Pt,"(622.700497, 250.864511, 11.550901)"
Pt,"(84.354408, 378.355744, 95.160618)"
Pt,"(602.563566, 350.900563, 226.439554)"
Pt,"(1027.112716, 926.253511, 129.111199)"
Pt,"(480.716720, 312.077642, 64.283854)"
Pt,"(993.239727, 421.809595, 116.642474)"
Pt,"(51.237539, 14.384152, 151.096521)"
Pt,"(238.904599, 638.295533, 125.257961)"
Pt,"(28.157597, 353.930625, 210.547702)"
Pt,"(372.620734, 473.566866, 298.505583)"
Pt,"(360.219044, 157.073659, 260.355846)"
Pt,"(889.005218, 124.308291, 345.772897)"
Pt,"(1128.474349, 338.704716, 231.166793)"
Pt,"(1150.553996, 677.081347, 159.611689)"
Pt,"(1155.546174, 1131.762272, 329.029484)"
Pt,"(789.227244, 919.117064, 247.325164)"
Pt,"(738.906554, 44.293312, 121.724776)"
Pt,"(1196.485359, 768.022294, 139.855422)"
Pt,"(703.342105, 311.882740, 116.052378)"
Pt,"(1128.956748, 1082.776120, 34.708929)"
Pt,"(935.527440, 477.614359, 221.062363)"
Pt,"(743.960956, 664.035929, 173.510188)"
Pt,"(133.246749, 424.188861, 295.930663)"
Pt,"(1150.414982, 69.636839, 100.861501)"
Pt,"(106.064988, 404.247094, 330.428684)"
Pt,"(791.486020, 209.400620, 120.758052)"
Pt,"(568.219322, 442.134994, 7.595994)"
Pt,"(1176.134577, 128.451445, 287.601236)"
Pt,"(35.022603, 791.247535, 300.089081)"
Pt,"(546.901213, 367.813249, 302.579183)"
Pt,"(94.215623, 1158.042477, 3.145008)"
Pt,"(85.673499, 1162.266855, 317.973688)"
Pt,"(287.100444, 190.268490, 108.805278)"
Pt,"(250.516905, 1142.157880, 25.263750)"
Pt,"(160.498612, 222.919408, 102.431443)"
Pt,"(708.000652, 214.456340, 373.449060)"
Pt,"(347.900216, 49.311010, 260.400486)"
Pt,"(281.734327, 147.640751, 209.349306)"
Pt,"(994.455095, 228.124347, 248.380119)"
Pt,"(131.421392, 64.581474, 370.362455)"
Pt,"(127.224901, 1011.222188, 363.537044)"
Pt,"(929.078002, 410.972321, 346.036194)"
Pt,"(250.555989, 259.917482, 112.567908)"
Pt,"(987.255975, 315.804578, 125.141054)"
Pt,"(874.573166, 459.720701, 193.769695)"
Pt,"(729.073162, 592.812367, 369.111153)"
Pt,"(1061.053341, 1012.450988, 67.198798)"
Pt,"(859.149506, 600.431836, 66.788085)"
Pt,"(1090.004128, 297.865248, 69.748458)"
Pt,"(459.078002, 1118.322859, 320.441385)"
Pt,"(327.995406, 121.636046, 301.898101)"
Pt,"(462.409305, 510.194038, 145.267945)"
Pt,"(524.998211, 936.587473, 114.874594)"
Pt,"(802.717898, 673.795632, 239.996294)"
Pt,"(137.802914, 397.336909, 346.042058)"
Pt,"(302.062431, 331.481923, 219.419920)"
Pt,"(478.451346, 499.128831, 283.045788)"
Pt,"(795.364235, 192.036358, 147.949244)"
Pt,"(752.892020, 971.040923, 135.992802)"
Pt,"(636.986604, 84.964760, 116.096021)"
Pt,"(1040.412039, 330.259895, 343.425716)"
Pt,"(830.514470, 1088.525284, 3.455475)"
Pt,"(98.921613, 625.784671, 191.467448)"
Pt,"(1043.857517, 60.387234, 19.596506)"
Pt,"(912.328324, 92.285235, 269.640083)"
Pt,"(382.510653, 331.474652, 322.513657)"
Pt,"(454.219797, 576.564242, 253.065747)"
Pt,"(654.754314, 867.826773, 144.574397)"
Pt,"(497.078882, 358.270266, 188.516407)"
Pt,"(108.540270, 401.387839, 95.084686)"
Pt,"(628.810066, 703.899924, 374.272149)"
Pt,"(789.392932, 272.850885, 287.274708)"
Pt,"(273.213088, 678.885724, 193.690825)"
Pt,"(146.250869, 208.253507, 223.255839)"
Pt,"(118.912168, 458.348092, 362.527123)"
Pt,"(419.793157, 806.837549, 98.134515)"
Pt,"(801.723931, 253.050546, 136.500898)"
Pt,"(245.094474, 395.433474, 392.534412)"
Pt,"(1125.757570, 574.229499, 71.208244)"
Pt,"(47.546955, 314.533856, 181.615670)"
Pt,"(528.375961, 697.177311, 281.583285)"
Pt,"(866.464546, 685.457564, 319.879569)"
Pt,"(182.459999, 1109.370155, 221.982418)"
Pt,"(373.607895, 1020.244276, 75.745902)"
Pt,"(788.273338, 1108.640792, 92.107730)"
Pt,"(335.074362, 572.412918, 217.260610)"
Pt,"(688.196869, 76.004672, 65.547396)"
Pt,"(917.946813, 1038.472711, 62.626024)"
Pt,"(1140.051628, 678.921324, 318.970315)"
Pt,"(523.030521, 943.151472, 187.264340)"
Pt,"(505.470370, 1078.604257, 260.949597)"
Pt,"(67.377943, 918.715710, 107.099646)"
Pt,"(197.915566, 543.349897, 76.754109)"
Pt,"(631.697943, 718.435959, 368.969212)"
Pt,"(532.160415, 635.702760, 295.352611)"
Pt,"(1048.925157, 513.320374, 132.533776)"
Pt,"(774.211680, 443.589247, 161.906708)"
Pt,"(531.376018, 266.084143, 179.295652)"
Pt,"(913.267204, 1197.427642, 317.609430)"
Pt,"(201.191716, 0.925157, 48.346008)"
Pt,"(591.608538, 630.112713, 43.008041)"
Pt,"(654.368816, 1111.006999, 302.698872)"
Pt,"(916.098755, 1179.887017, 35.866936)"
Pt,"(425.719777, 756.363435, 121.988640)"
Pt,"(1040.541841, 848.776608, 353.531184)"
Pt,"(696.471319, 592.124742, 77.096057)"
Pt,"(1005.750972, 931.107939, 150.800151)"
Pt,"(296.045549, 1039.914392, 333.892497)"
Pt,"(457.634547, 1056.619685, 140.205346)"
Pt,"(528.287539, 537.962069, 217.101537)"
Pt,"(1157.784732, 1066.467459, 246.877109)"
Pt,"(914.420482, 710.663768, 298.770321)"
Pt,"(167.373707, 255.591884, 223.658388)"
Pt,"(677.410464, 816.540292, 293.539653)"
Pt,"(244.945804, 876.862580, 165.199654)"
Pt,"(1005.158362, 636.718720, 144.482315)"
Pt,"(264.971462, 423.297631, 38.239784)"
Pt,"(322.611133, 210.142334, 366.056900)"
Pt,"(374.214112, 314.674865, 206.529946)"
Pt,"(650.353279, 949.892763, 22.002616)"
Pt,"(158.827102, 554.521431, 35.254491)"
Pt,"(635.088960, 426.335766, 283.376459)"
Pt,"(285.941993, 320.819306, 5.716504)"
Pt,"(507.046985, 393.304633, 357.432568)"
Pt,"(222.962980, 898.515907, 257.529919)"
Pt,"(1109.362413, 188.962606, 364.034661)"
Pt,"(673.300885, 291.132194, 130.251290)"
Pt,"(865.401869, 630.681048, 111.566213)"
Pt,"(654.397668, 926.754390, 183.280560)"
Pt,"(89.364143, 1180.052482, 378.394595)"
Pt,"(260.448856, 401.323096, 9.502680)"
Pt,"(843.930943, 803.934473, 91.111947)"
Pt,"(277.935761, 313.229108, 56.922948)"
Pt,"(878.613025, 222.763642, 278.036665)"
Pt,"(619.953734, 69.199426, 137.659635)"
Pt,"(234.806116, 981.153592, 98.958590)"
Pt,"(1161.795493, 293.708096, 234.815808)"
Pt,"(1039.980659, 145.986613, 324.446705)"
Pt,"(616.906594, 1133.751895, 348.739266)"
Pt,"(1001.888492, 696.855303, 363.724557)"
Pt,"(192.733027, 269.173256, 165.411530)"
Pt,"(309.317842, 145.491865, 213.614871)"
Pt,"(25.935988, 334.787636, 180.023404)"
Pt,"(324.546040, 187.027346, 376.567426)"
Pt,"(917.160152, 39.349156, 262.509936)"
Pt,"(634.766732, 283.704874, 99.731475)"
Pt,"(288.965232, 849.429340, 395.532137)"
Pt,"(1053.990544, 793.599892, 320.583825)"
Pt,"(399.266460, 264.765934, 267.882623)"
Pt,"(1120.784658, 694.187509, 50.875824)"
Pt,"(707.605569, 953.682683, 14.353663)"
Pt,"(199.255410, 133.835414, 174.287198)"
Pt,"(444.384145, 601.698520, 378.342847)"
Pt,"(413.998700, 928.516898, 329.891782)"
Pt,"(243.897202, 840.014887, 27.621113)"
Pt,"(650.675154, 32.353387, 175.063176)"
Pt,"(474.601356, 865.272846, 104.068399)"
Pt,"(265.519516, 658.385799, 227.439784)"
Pt,"(69.270042, 754.445462, 144.606057)"
Pt,"(59.517262, 1112.541447, 316.329283)"
Pt,"(148.933511, 690.819779, 151.147556)"
Pt,"(145.454319, 834.872476, 393.912167)"
Pt,"(620.172055, 319.623643, 100.410317)"
Pt,"(514.267543, 503.946752, 40.502973)"
Pt,"(387.196454, 85.989781, 236.493028)"
Pt,"(893.541673, 743.428893, 67.806916)"
Pt,"(854.161175, 493.164184, 59.594718)"
Pt,"(566.338617, 1013.500848, 397.279404)"
Pt,"(625.087747, 559.408984, 26.260418)"
Pt,"(976.291252, 430.031877, 248.482416)"
Pt,"(414.321394, 175.659312, 109.085057)"
Pt,"(559.078768, 114.754775, 306.116401)"
Pt,"(666.971383, 134.372424, 49.633823)"
Pt,"(741.502325, 433.899177, 315.908503)"
Pt,"(1086.808251, 240.322672, 58.761582)"
Pt,"(550.353412, 2.474491, 281.214060)"
Pt,"(821.733045, 391.201554, 50.217191)"
Pt,"(820.931849, 404.637359, 4.422816)"
Pt,"(916.200857, 838.756980, 371.338998)"
Pt,"(220.075754, 577.156407, 135.973784)"
Pt,"(547.846735, 623.699415, 292.427905)"
Pt,"(432.579788, 15.581327, 309.559937)"
Pt,"(1091.726424, 453.568773, 166.137179)"
Pt,"(282.705285, 700.429176, 36.026515)"
Pt,"(383.744659, 620.977443, 64.107573)"
Pt,"(1112.312474, 46.809908, 293.253991)"
Pt,"(921.444018, 216.529666, 141.286170)"
Pt,"(490.915957, 861.246256, 183.423406)"
Pt,"(312.751925, 54.771421, 217.606511)"
Pt,"(240.360611, 48.569743, 287.968520)"
Pt,"(942.341313, 601.094195, 107.249726)"
Pt,"(353.394226, 39.352458, 140.382690)"
Pt,"(316.706435, 307.064905, 107.881147)"
Pt,"(926.868608, 900.889231, 183.294008)"
Pt,"(950.515766, 852.089070, 169.552893)"
Pt,"(870.158761, 1034.634602, 233.398055)"
Pt,"(553.443723, 125.050709, 63.079005)"
Pt,"(553.567542, 159.593646, 318.908332)"
Pt,"(135.894596, 612.991737, 231.558527)"
Pt,"(104.300225, 790.373788, 219.568071)"
Pt,"(791.671366, 448.795315, 282.913882)"
Pt,"(748.708267, 13.135958, 14.553733)"
Pt,"(907.655573, 159.190482, 140.958096)"
Pt,"(1101.093694, 495.078099, 260.880398)"
Pt,"(953.591766, 683.099972, 241.758575)"
Pt,"(113.791616, 311.759479, 213.643976)"
Pt,"(807.534703, 12.458655, 172.514825)"
Pt,"(293.199634, 310.355077, 218.565069)"
Pt,"(38.781055, 869.606773, 270.629425)"
Pt,"(919.621243, 198.934816, 321.998942)"
Pt,"(166.058952, 116.035945, 315.332714)"
Pt,"(787.229239, 542.315232, 160.904859)"
Pt,"(1055.603834, 319.267952, 126.155688)"
Pt,"(503.804613, 545.770991, 234.313748)"
Pt,"(755.468805, 247.326116, 26.563935)"
Pt,"(1113.849916, 359.711664, 333.941033)"
Pt,"(622.528763, 1113.278181, 118.703602)"
Pt,"(596.850465, 681.827835, 304.310031)"
Pt,"(885.404970, 897.385918, 101.536933)"
Pt,"(934.471421, 1161.379600, 46.814096)"
Pt,"(900.233777, 572.955676, 156.688588)"
Pt,"(1159.187546, 1075.749456, 143.649565)"
Pt,"(452.864557, 582.804081, 284.580224)"
Pt,"(1195.504564, 769.146396, 166.048629)"
Pt,"(585.497018, 667.138610, 394.054722)"
Pt,"(506.037615, 213.312762, 137.935408)"
Pt,"(266.249016, 787.024670, 165.849792)"
Pt,"(1059.449911, 283.472693, 14.349903)"
Pt,"(307.467000, 753.806749, 330.837950)"
Pt,"(888.344631, 35.507932, 379.107765)"
Pt,"(946.816716, 1142.910408, 218.180470)"
Pt,"(41.390044, 873.866714, 99.997204)"
Pt,"(26.020314, 552.447655, 194.768909)"
Pt,"(211.257306, 940.901658, 121.641061)"
Pt,"(58.491848, 252.479481, 140.334195)"
Pt,"(26.590856, 703.673538, 392.640709)"
Pt,"(1024.111720, 792.998061, 157.603446)"
Pt,"(238.415891, 951.828347, 102.412417)"
Pt,"(371.470908, 1040.855378, 375.102019)"
Pt,"(655.283117, 1126.425071, 1.410443)"
Pt,"(484.647967, 707.789758, 233.817629)"
Pt,"(396.359952, 830.987838, 330.144518)"
Pt,"(554.060217, 784.556240, 67.816398)"
Pt,"(715.757997, 852.820450, 143.775097)"
Pt,"(121.299455, 571.962235, 361.040152)"
Pt,"(312.065781, 981.032277, 2.944668)"
Pt,"(853.278775, 697.868159, 345.004345)"
Pt,"(862.095839, 150.384966, 234.242783)"
Pt,"(512.432288, 702.967290, 59.520309)"
Pt,"(72.770728, 862.366488, 96.224134)"
Pt,"(644.220642, 303.826092, 20.287926)"
Pt,"(302.205851, 753.368078, 356.797128)"
Pt,"(480.890995, 1158.364313, 238.205641)"
Pt,"(455.648237, 248.952022, 20.127204)"
Pt,"(328.808196, 893.161115, 164.544593)"
Pt,"(1120.930441, 1158.551499, 82.235685)"
Pt,"(14.171039, 97.950718, 294.095215)"
Pt,"(496.538583, 828.783947, 108.935073)"
Pt,"(847.954151, 160.421028, 161.781990)"
Pt,"(16.944594, 594.896534, 280.918786)"
Pt,"(53.545561, 987.057626, 381.766707)"
Pt,"(629.695142, 203.769797, 93.969951)"
Pt,"(630.174191, 981.310487, 128.245165)"
Pt,"(1070.390743, 287.999274, 128.478615)"
Pt,"(855.230372, 88.569683, 249.976634)"
Pt,"(260.823127, 1090.289534, 245.764205)"
Pt,"(83.873567, 285.253947, 84.081341)"
Pt,"(654.778887, 153.307144, 277.624912)"
Pt,"(13.006033, 1171.499497, 241.573257)"
Pt,"(948.991003, 451.455825, 237.573065)"
Pt,"(1092.574559, 1000.512040, 115.280181)"
Pt,"(41.188628, 735.841553, 205.071020)"
Pt,"(1008.835574, 503.872206, 226.600801)"
Pt,"(766.463619, 345.917354, 114.085113)"
Pt,"(762.133837, 1159.557918, 61.761095)"
Pt,"(291.928569, 1063.702504, 368.415977)"
Pt,"(1132.249876, 441.168577, 340.774440)"
Pt,"(577.685225, 245.031828, 388.013716)"
Pt,"(197.787080, 365.075778, 305.600931)"
Pt,"(445.958626, 1005.367449, 28.747549)"
Pt,"(430.922454, 587.685845, 251.945105)"
Pt,"(707.795832, 1165.033771, 311.200663)"
Pt,"(1082.515452, 879.982259, 156.010577)"
Pt,"(245.388303, 271.876846, 143.641768)"
Pt,"(359.173685, 1047.479851, 99.255325)"
Pt,"(1004.101873, 724.868818, 336.489925)"
Pt,"(386.063282, 904.517362, 189.609542)"
Pt,"(1054.035207, 908.662280, 190.483881)"
Pt,"(158.143827, 726.431418, 5.687101)"
Pt,"(212.214921, 789.441295, 261.108370)"
Pt,"(576.410384, 1002.111930, 162.612938)"
Pt,"(876.968844, 177.678773, 16.081111)"
Pt,"(354.610737, 901.053417, 126.904588)"
Pt,"(819.350028, 1104.134263, 85.643079)"
Pt,"(432.506651, 301.563224, 344.816025)"
Pt,"(818.713534, 852.026696, 217.351310)"
Pt,"(175.878543, 476.418967, 10.010639)"
Pt,"(331.606591, 469.317472, 251.187740)"
Pt,"(821.421736, 1001.939187, 97.553768)"
Pt,"(987.817841, 438.415078, 141.471332)"
Pt,"(247.159464, 1143.672103, 13.102377)"
Pt,"(461.321107, 185.564619, 88.867847)"
Pt,"(1196.803009, 974.764397, 348.470157)"
Pt,"(502.912033, 93.457384, 284.686699)"
Pt,"(1039.747244, 1131.205903, 239.610714)"
Pt,"(520.402275, 938.819446, 100.934187)"
Pt,"(145.153647, 1037.607664, 375.031916)"
Pt,"(92.170391, 773.344354, 88.225699)"
Pt,"(1071.487346, 1022.463707, 206.790369)"
Pt,"(438.533197, 983.225827, 218.656643)"
Pt,"(477.902203, 55.918047, 303.969490)"
Pt,"(652.750004, 1134.936484, 42.941962)"
Pt,"(941.164722, 1190.912017, 217.242172)"
Pt,"(103.589622, 215.430669, 51.068949)"
Pt,"(869.148497, 791.905336, 399.595492)"
Pt,"(660.434458, 790.957055, 208.322363)"
Pt,"(262.782250, 828.092873, 249.518440)"
Pt,"(975.236071, 263.405697, 166.740345)"
Pt,"(341.051897, 810.551807, 295.660829)"
Pt,"(480.562388, 451.877919, 187.579352)"
Pt,"(218.361951, 361.097481, 262.930604)"
Pt,"(628.262481, 172.691166, 306.428343)"
Pt,"(535.647591, 613.386119, 355.343477)"
Pt,"(860.954754, 1061.043380, 56.426076)"
Pt,"(1025.513959, 643.320384, 386.036425)"
Pt,"(844.934354, 665.991182, 146.973178)"
Pt,"(899.657439, 1169.800944, 358.694218)"
Pt,"(1098.410233, 697.243679, 318.828206)"
Pt,"(317.937167, 114.475838, 125.748811)"
Pt,"(645.811997, 984.858288, 380.867998)"
Pt,"(923.331333, 624.932740, 75.205575)"
Pt,"(452.428253, 1076.785012, 139.587315)"
Pt,"(356.188071, 771.470247, 393.046563)"
Pt,"(397.017419, 618.851536, 255.981455)"
Pt,"(1169.108400, 837.094663, 254.037777)"
Pt,"(33.630155, 293.741045, 15.474178)"
